Region,CalYr,VehClass,MdlYr,Speed,Fuel,VMT,ROG_RUNEX,TOG_RUNEX,CO_RUNEX,NOx_RUNEX,CO2_RUNEX,PM10_RUNEX,PM2_5_RUNEX
Alpine,2016,All Other Buses,1981,55,DSL,0.00984419951172,1.60927458539e-08,1.83203661541e-08,3.89263516919e-08,1.41388401571e-07,1.21959154476e-05,1.20284999214e-08,1.15081523393e-08
Alpine,2016,All Other Buses,1981,60,DSL,0.0118294554153,1.93256994874e-08,2.20008377692e-08,4.49173687403e-08,1.71391013009e-07,1.46430141323e-05,1.43449329896e-08,1.37243775383e-08
Alpine,2016,All Other Buses,1981,65,DSL,0.00186161994383,3.04131562536e-09,3.46230633061e-09,7.06871673595e-09,2.69769488977e-08,2.30439408996e-06,2.25748459323e-09,2.15982680901e-09
Alpine,2016,All Other Buses,1981,70,DSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alpine,2016,All Other Buses,1981,75,DSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alpine,2016,All Other Buses,1981,80,DSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alpine,2016,All Other Buses,1981,85,DSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alpine,2016,All Other Buses,1981,90,DSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alpine,2016,All Other Buses,1987,5,DSL,0.000813071406923,1.37171001868e-08,1.56158743994e-08,1.33160979653e-08,2.78934150087e-08,2.25509870277e-06,3.21592448927e-09,3.07680501941e-09
Alpine,2016,All Other Buses,1987,10,DSL,0.00404716316843,5.52258190988e-08,6.28703911834e-08,6.19692761693e-08,1.22173163371e-07,1.01923771354e-05,1.40486471573e-08,1.34409088999e-08
Alpine,2016,All Other Buses,1987,15,DSL,0.00546226555842,4.50229137697e-08,5.12551601246e-08,7.27689979228e-08,1.30137681915e-07,1.12950092408e-05,1.45517174555e-08,1.39222165998e-08
Alpine,2016,All Other Buses,1987,20,DSL,0.00579293113354,2.45382139205e-08,2.7934888668e-08,6.67437694108e-08,1.15500234454e-07,9.83000359037e-06,1.19994375647e-08,1.14803472073e-08
Alpine,2016,All Other Buses,1987,25,DSL,0.00603310803495,1.84094093226e-08,2.09577111658e-08,5.97890932244e-08,1.09272007959e-07,9.18267424188e-06,1.09118063977e-08,1.04397664831e-08
Alpine,2016,All Other Buses,1987,30,DSL,0.00725432363421,1.93468170566e-08,2.20248785143e-08,6.15736483661e-08,1.22327658253e-07,1.03640439987e-05,1.18779104794e-08,1.13640773299e-08
Alpine,2016,All Other Buses,1987,35,DSL,0.00855380299816,2.00924398882e-08,2.28737133503e-08,6.2054937191e-08,1.3574947194e-07,1.15577362242e-05,1.27686168132e-08,1.2216252102e-08
Alpine,2016,All Other Buses,1987,40,DSL,0.0106182148311,2.22710014336e-08,2.53538398348e-08,6.59452798202e-08,1.6081453481e-07,1.36929969315e-05,1.45980354273e-08,1.39665308766e-08
Alpine,2016,All Other Buses,1987,45,DSL,0.00869490998815,1.66280812465e-08,1.89298047481e-08,4.65665949823e-08,1.27619355885e-07,1.08152229028e-05,1.11604700111e-08,1.06776730187e-08
Alpine,2016,All Other Buses,1987,50,DSL,0.00973101826628,1.74557421631e-08,1.98720336992e-08,4.56361901247e-08,1.4095085156e-07,1.18136787112e-05,1.18621133e-08,1.13489635295e-08
Alpine,2016,All Other Buses,1987,55,DSL,0.0142599254562,2.48369465101e-08,2.82749729814e-08,6.00774860662e-08,2.07512886121e-07,1.71129713596e-05,1.68426905305e-08,1.61140831937e-08
Alpine,2016,All Other Buses,1987,60,DSL,0.0171356901299,2.9826567125e-08,3.39552762351e-08,6.93237993631e-08,2.51547109731e-07,2.05466725759e-05,2.00862342439e-08,1.92173126418e-08
Alpine,2016,All Other Buses,1987,65,DSL,0.00269667041948,4.69385362779e-09,5.34359505305e-09,1.09095949852e-08,3.95935201352e-08,3.23346207443e-06,3.16100217229e-09,3.02425861756e-09
Alpine,2016,All Other Buses,1987,70,DSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alpine,2016,All Other Buses,1987,75,DSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alpine,2016,All Other Buses,1987,80,DSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alpine,2016,All Other Buses,1987,85,DSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alpine,2016,All Other Buses,1987,90,DSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alpine,2016,All Other Buses,1988,5,DSL,0.00177281206727,2.99086163062e-08,3.40486829822e-08,2.90342754166e-08,6.08184992163e-08,4.91699272552e-06,7.01196683768e-09,6.70863225617e-09
Alpine,2016,All Other Buses,1988,10,DSL,0.00882439062809,1.20413776317e-07,1.37081918285e-07,1.35117136893e-07,2.6638503885e-07,2.22233484365e-05,3.06315177205e-08,2.93064118232e-08
Alpine,2016,All Other Buses,1988,15,DSL,0.0119098645139,9.81674723217e-08,1.11756194604e-07,1.5866473294e-07,2.83750788603e-07,2.46275155066e-05,3.17284067365e-08,3.03558499059e-08
Alpine,2016,All Other Buses,1988,20,DSL,0.0126308441435,5.35028551947e-08,6.09089279329e-08,1.45527390115e-07,2.51835457094e-07,2.14332330936e-05,2.61634433754e-08,2.50316243964e-08
Alpine,2016,All Other Buses,1988,25,DSL,0.0131545232515,4.01396761963e-08,4.56959658657e-08,1.30363489672e-07,2.38255499671e-07,2.00218032109e-05,2.37919841883e-08,2.2762753484e-08
Alpine,2016,All Other Buses,1988,30,DSL,0.0158172484841,4.21835898411e-08,4.80228059649e-08,1.34254514327e-07,2.66721897812e-07,2.25976490013e-05,2.58984670381e-08,2.47781108181e-08
Alpine,2016,All Other Buses,1988,35,DSL,0.0186506191794,4.38093377673e-08,4.98735962248e-08,1.35303911255e-07,2.95986674642e-07,2.52003625685e-05,2.7840553457e-08,2.66361834382e-08
Alpine,2016,All Other Buses,1988,40,DSL,0.0231518403244,4.85594497057e-08,5.52812370821e-08,1.43786372082e-07,3.50638265564e-07,2.985606183e-05,3.18293979392e-08,3.04524722739e-08
Alpine,2016,All Other Buses,1988,45,DSL,0.0189582873283,3.6255687801e-08,4.12743407317e-08,1.01533298076e-07,2.78259857872e-07,2.35813945848e-05,2.43341676312e-08,2.32814823111e-08
Alpine,2016,All Other Buses,1988,50,DSL,0.0212174065678,3.80603106769e-08,4.33287665058e-08,9.95046534271e-08,3.07327706288e-07,2.57584167882e-05,2.58640230397e-08,2.47451568519e-08
Alpine,2016,All Other Buses,1988,55,DSL,0.0310921866294,5.41542084894e-08,6.16504440771e-08,1.30992298293e-07,4.52458843709e-07,3.73129369386e-05,3.67236195536e-08,3.51349720277e-08
Alpine,2016,All Other Buses,1988,60,DSL,0.0373624726987,6.50335231006e-08,7.40357156144e-08,1.51152859409e-07,5.48470586742e-07,4.47997417873e-05,4.37958070477e-08,4.19012198213e-08
Alpine,2016,All Other Buses,1988,65,DSL,0.00587979090201,1.02344274839e-08,1.16511166326e-08,2.37871624486e-08,8.63292813937e-08,7.05020559794e-06,6.8922148141e-09,6.59406065212e-09
Alpine,2016,All Other Buses,1988,70,DSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alpine,2016,All Other Buses,1988,75,DSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alpine,2016,All Other Buses,1988,80,DSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alpine,2016,All Other Buses,1988,85,DSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alpine,2016,All Other Buses,1988,90,DSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alpine,2016,All Other Buses,1990,5,DSL,0.00103476380978,1.74572106799e-08,1.98737054937e-08,1.69468710186e-08,3.54988456566e-08,2.86997489426e-06,4.0927798569e-09,3.91572801198e-09
Alpine,2016,All Other Buses,1990,10,DSL,0.00515066443526,7.02837149139e-08,8.00126593425e-08,7.88658459174e-08,1.55484951145e-07,1.29714351108e-05,1.78791573912e-08,1.71057129568e-08
Alpine,2016,All Other Buses,1990,15,DSL,0.00695160925736,5.72988809876e-08,6.52304143397e-08,9.26102244935e-08,1.65621078773e-07,1.43747113648e-05,1.85193950555e-08,1.77182542231e-08
Alpine,2016,All Other Buses,1990,20,DSL,0.00737243425176,3.12288139828e-08,3.55516275419e-08,8.49421545593e-08,1.46992578531e-07,1.25102566376e-05,1.52712094214e-08,1.46105836617e-08
Alpine,2016,All Other Buses,1990,25,DSL,0.0076780978914,2.3428926862e-08,2.66720497923e-08,7.6091213344e-08,1.39066161096e-07,1.16864261879e-05,1.38870242681e-08,1.32862777454e-08
Alpine,2016,All Other Buses,1990,30,DSL,0.00923229066622,2.46219285958e-08,2.80301914534e-08,7.83623460656e-08,1.55681570668e-07,1.31899087356e-05,1.51165467082e-08,1.4462611589e-08
Alpine,2016,All Other Buses,1990,35,DSL,0.0108860866378,2.55708532725e-08,2.91104699645e-08,7.89748633105e-08,1.72762981903e-07,1.47090736016e-05,1.62501134178e-08,1.55471407045e-08
Alpine,2016,All Other Buses,1990,40,DSL,0.0135133818975,2.83434223547e-08,3.2266828813e-08,8.39259484502e-08,2.04662295698e-07,1.74265354205e-05,1.85783421055e-08,1.77746512499e-08
Alpine,2016,All Other Buses,1990,45,DSL,0.0110656679209,2.11619010992e-08,2.40912135303e-08,5.92634629899e-08,1.62416104874e-07,1.37641062755e-05,1.42034886104e-08,1.35890519804e-08
Alpine,2016,All Other Buses,1990,50,DSL,0.0123842819321,2.22152324008e-08,2.52903510362e-08,5.80793735398e-08,1.79382571949e-07,1.50348014782e-05,1.50964422631e-08,1.44433768533e-08
Alpine,2016,All Other Buses,1990,55,DSL,0.0181480429229,3.160899913e-08,3.59844393918e-08,7.64582395033e-08,2.64093439755e-07,2.17790015611e-05,2.14350258438e-08,2.05077561142e-08
Alpine,2016,All Other Buses,1990,60,DSL,0.0218079148412,3.79590918684e-08,4.32135365971e-08,8.82256565986e-08,3.20134053895e-07,2.6148937242e-05,2.55629555945e-08,2.44571134511e-08
Alpine,2016,All Other Buses,1990,65,DSL,0.00343194574698,5.97368179607e-09,6.80058200047e-09,1.38842098909e-08,5.03891065272e-08,4.11509924765e-06,4.02288239713e-09,3.84885428539e-09
Alpine,2016,All Other Buses,1990,70,DSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alpine,2016,All Other Buses,1990,75,DSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alpine,2016,All Other Buses,1990,80,DSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alpine,2016,All Other Buses,1990,85,DSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alpine,2016,All Other Buses,1990,90,DSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alpine,2016,All Other Buses,1994,5,DSL,0.00478374213578,6.56096150052e-08,7.46915523949e-08,7.04261975735e-08,1.9046141886e-07,1.22354340602e-05,1.57167932122e-08,1.5036891695e-08
Alpine,2016,All Other Buses,1994,10,DSL,0.0238116662502,2.46502832917e-07,2.80624711163e-07,3.04592740302e-07,7.65837120444e-07,5.53005321687e-05,6.32204223655e-08,6.04855348788e-08
Alpine,2016,All Other Buses,1994,15,DSL,0.0321374847106,1.68693364431e-07,1.92044554248e-07,3.04218155916e-07,6.82874459046e-07,6.12830563045e-05,5.27153266118e-08,5.04348849173e-08
Alpine,2016,All Other Buses,1994,20,DSL,0.0340829704712,7.87240602735e-08,8.96213500444e-08,2.33595806661e-07,5.50952871638e-07,5.33344108589e-05,3.25090483581e-08,3.11027213164e-08
Alpine,2016,All Other Buses,1994,25,DSL,0.0354960620565,5.64160192219e-08,6.42253434241e-08,1.92299312258e-07,5.54896556237e-07,4.98222117925e-05,2.44706105256e-08,2.34120227463e-08
Alpine,2016,All Other Buses,1994,30,DSL,0.0426811388767,5.23307527427e-08,5.95745785132e-08,1.89690395837e-07,6.62791003897e-07,5.62319408845e-05,2.29010619085e-08,2.19103721076e-08
Alpine,2016,All Other Buses,1994,35,DSL,0.0503266840711,4.80943278536e-08,5.47517312591e-08,1.8283426168e-07,7.79668863619e-07,6.27085276941e-05,2.1387380239e-08,2.04621716371e-08
Alpine,2016,All Other Buses,1994,40,DSL,0.0624727437979,4.86056442568e-08,5.53338260621e-08,1.86371539427e-07,9.70370155492e-07,7.42937596635e-05,2.21539258484e-08,2.11955568227e-08
Alpine,2016,All Other Buses,1994,45,DSL,0.0511568933835,3.54643567512e-08,4.03734705687e-08,1.27649336038e-07,8.00091288333e-07,5.86798912659e-05,1.66516244251e-08,1.59312825234e-08
